time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1800000000000024,-0.49750183729,-3.3579787121,18.5589827534,6.00020565894,0.0364685553838,0.0,-0.641529266077,-3.9508884042,4.67560010222,-0.102024073031,0.0257331100438,0.0,449.0737067476403,451.36362353425335,449.99795245877255,451.43829392780657
3.2400000000000024,-0.536623231833,-3.60001808986,18.8380230948,5.99454812907,0.0377264659612,0.0,-0.662635587746,-4.11767299411,4.62548445496,-0.0821349110065,0.00913428539661,0.0,427.3601868629341,425.94274604880593,426.07017776420565,427.7593808204662
3.3000000000000025,-0.577309059653,-3.85428578746,19.1210834896,5.98976952445,0.0385687003486,0.0,-0.693597630029,-4.35825403345,4.80840075431,-0.0750782468671,0.0223807464545,0.0,500.84416656998917,501.8066793909755,500.1739432444554,500.6833475853898
3.3600000000000025,-0.619618792363,-4.12120030387,19.40870988,5.9856907477,0.0394155611357,0.0,-0.716826124944,-4.53936116097,4.77878878413,-0.0566261077484,-0.012637178531,0.0,438.96536161667956,436.0491550685584,436.7348063537306,438.26775992303214
3.4200000000000026,-0.663314128573,-4.39895748608,19.6941208906,5.98227532238,0.038614430101,0.0,-0.739619746979,-4.71964270623,4.73465785702,-0.0575255432128,-0.0148219318633,0.0,433.1568781439728,432.9731830922055,433.7173565694181,433.63948555599893
3.4800000000000026,-0.708603763418,-4.68947417784,19.9827947069,5.97914274141,0.0380676548583,0.0,-0.769913056136,-4.96445155352,4.88647148219,-0.0432740160894,0.000379543321461,0.0,494.92589406855006,496.04377141121046,495.86363314289093,496.90812769592276
3.5400000000000027,-0.755391887999,-4.99234204715,20.2727577023,5.9762622586,0.0377344523151,0.0,-0.789695884752,-5.13162865804,4.7790432837,-0.0597286075687,-0.0213569042178,0.0,415.3891898162876,413.4782542064184,416.29789101547817,414.85356387015855
3.6000000000000028,-0.803583253943,-5.30713799762,20.5619360155,5.97257562158,0.0362479197994,0.0,-0.816513690974,-5.36189984444,4.85922035268,-0.0651147785956,-0.0326803824455,0.0,477.21644306583073,476.3510866903268,477.19441857468854,476.7805795728402
3.660000000000003,-0.853135172214,-5.63403102937,20.8501601214,5.96872706927,0.0344438684656,0.0,-0.835090859914,-5.53511944655,4.74827834193,-0.0622665756865,-0.0252969739015,0.0,415.53440075613855,416.18094223770726,415.96927243071735,416.21536290400445
3.720000000000003,-0.903907245778,-5.97260429153,21.1353191654,5.96582410182,0.0325778109346,0.0,-0.857147380761,-5.75106175948,4.75638333521,-0.0295454086133,-0.046426797266,0.0,457.135818950735,455.44822539542315,454.9022264865106,457.51376805646737
3.780000000000003,-0.955990024349,-6.32448647014,21.4216872917,5.9640117794,0.0298411399358,0.0,-0.878665492868,-5.97862225875,4.78849893043,-0.0315588571835,-0.0440283873701,0.0,463.18133936567693,463.36884281787496,467.2892077512235,467.1319488083075
3.840000000000003,-1.00922114415,-6.68913419856,21.7069752087,5.96193458441,0.0281940977033,0.0,-0.895545503451,-6.17676209154,4.720910163,-0.0415769253719,-0.00621530311886,0.0,432.1158819118119,435.2920885590944,434.80232515298485,433.96145916514155
3.900000000000003,-1.06345430186,-7.06587548672,21.988493186,5.96001475555,0.0278997115493,0.0,-0.912200611351,-6.38175003786,4.66274135709,-0.0176226210457,-0.00240929099057,0.0,437.02785568164217,437.3451405201939,437.2670660878121,439.25802670722226
3.960000000000003,-1.11879021663,-7.45622490573,22.2701028439,5.95892025422,0.0272153243026,0.0,-0.932284444499,-6.63011111987,4.72331765296,-0.019509411342,-0.0434049187778,0.0,477.5918460210198,474.45405371945986,477.5732218984069,477.4293430469554
4.020000000000002,-1.17511186834,-7.8592303985,22.5483471742,5.95784163907,0.0241737445837,0.0,-0.944945920848,-6.80405552452,4.55190195997,-0.0150759452357,-0.0721451136823,0.0,401.78129953496193,399.1640986280922,400.2104705121529,400.61393986334554
4.080000000000001,-1.23220123942,-8.27346628536,22.8183479655,5.95683820985,0.0198572878076,0.0,-0.957715576635,-7.00435290456,4.44813907049,-0.0202417497824,-0.0715359272725,0.0,423.8217500834094,423.8698555055343,424.00606163078425,423.5619818838595
4.14,-1.28999799541,-8.69992471854,23.082393999,5.95563979135,0.0155950085835,0.0,-0.968519828982,-7.21149250716,4.35332571625,-0.0194427907584,-0.0700607732014,0.0,426.77453010524516,426.89635719128626,427.01317641059745,427.0813571913534
4.199999999999998,-1.34838515838,-9.13908322682,23.3411961376,5.95504774194,0.0109991364132,0.0,-0.977377473133,-7.42766665304,4.2732601409,0.00450415964701,-0.0947359883058,0.0,432.77766531242645,430.6900885586863,431.660813577706,433.67749791836627
4.259999999999997,-1.40722387289,-9.59123469462,23.5949203578,5.95516482611,0.004801873288,0.0,-0.983461962514,-7.64458384876,4.1841632403,-0.00371787253937,-0.131846291904,0.0,430.49551476755465,427.3323861315875,430.16904203501286,429.47202831416445
4.319999999999996,-1.46632256256,-10.0564104314,23.8429836499,5.95457855823,6.28019344779,0.0,-0.985895750779,-7.86188603764,4.08458136124,-0.0260238352164,-0.12625824486,0.0,426.625213856731,427.08596016760737,425.87584002081246,423.9632265651591
4.379999999999995,-1.52542996757,-10.5360968419,24.0889918314,5.95320274707,6.27310962138,0.0,-0.983647785128,-8.12812695579,4.11482410652,-0.0173678904616,-0.105336104285,0.0,468.3690046242192,469.98172918567496,468.7226061206353,469.3949436417742
4.439999999999993,-1.58427654702,-11.0316246431,24.3359774407,5.95216713271,6.26650746711,0.0,-0.977312588294,-8.38997633814,4.11731040523,-0.0170458134617,-0.121641324709,0.0,462.58973392784713,461.2933145400778,462.2624542846873,462.2879297953333
4.499999999999992,-1.64261123093,-11.5430743527,24.5832749773,5.95188988094,6.25917861901,0.0,-0.966498870504,-8.65884734893,4.12519264834,0.0128043740037,-0.123178428423,0.0,465.3533291584191,465.22019958801116,464.29336298938523,466.6300038700352
4.559999999999991,-1.70019048802,-12.0703618313,24.8297626919,5.9523673226,6.25217890763,0.0,-0.952186004033,-8.91795119935,4.09062287525,-0.00412554941812,-0.106076780324,0.0,453.108966965257,454.4700023451304,453.2040641114175,451.84083094916787
4.6199999999999894,-1.75675005142,-12.6137293188,25.0752933734,5.95245762685,6.24527256358,0.0,-0.932538505211,-9.19484047546,4.09299048041,0.0108885390833,-0.147294450541,0.0,468.15506242037736,464.9237676722153,465.1651768187381,466.33969963512857
4.679999999999988,-1.8118529175,-13.1749862689,25.3242213516,5.95378363429,6.23721994053,0.0,-0.903341198214,-9.51400065077,4.20327198915,0.0382727856662,-0.116149080903,0.0,499.8909750393458,502.140815265965,499.5798517880733,501.5729929682155
4.739999999999987,-1.86525091991,-13.7540003855,25.5752726704,5.95604904939,6.2301548463,0.0,-0.875979422589,-9.78706156632,4.16473039933,0.0367049490269,-0.121162844158,0.0,456.46346374135527,456.0510037522889,458.35063273065833,458.2266124430951
4.799999999999986,-1.91690149789,-14.3494022564,25.8235827291,5.95863633583,6.22265942992,0.0,-0.845071768552,-10.0603330896,4.11197539271,0.0535786008323,-0.133758682881,0.0,454.22101340926974,453.1955140462136,452.53699115620464,453.8945101609492
4.859999999999984,-1.96663464026,-14.9609751763,26.0675980184,5.96207373535,6.21466736325,0.0,-0.812035649042,-10.3262037489,4.02185597908,0.0638335812538,-0.132109825201,0.0,441.37832895171346,441.49796299479414,441.4200469370454,442.267982497762
4.919999999999983,-2.01444912272,-15.5877692634,26.303525007,5.9655614162,6.20680515936,0.0,-0.781187092541,-10.5679723529,3.8429091743,0.0431614904868,-0.128974704722,0.0,410.42925001265843,410.69018195563206,411.7473098197296,409.9163874945137
4.979999999999982,-2.0602065396,-16.2296296379,26.5298644394,5.96844214984,6.19891660699,0.0,-0.743439677727,-10.8283876002,3.70193895047,0.0562772747086,-0.137010535617,0.0,422.9244327868237,422.2146164797042,423.06275800622944,424.19237278120994
5.0399999999999805,-2.10303202843,-16.8892567607,26.7537421941,5.97185202279,6.19086679288,0.0,-0.683279122749,-11.1597435074,3.75970624624,0.0579162703443,-0.129009018601,0.0,487.01409129916453,487.5974446247473,487.3721618870258,487.4965700684074
5.099999999999979,-2.14284456077,-17.5664315892,26.973258342,5.97513173647,6.18351457159,0.0,-0.643220574691,-11.4140120586,3.5580700117,0.0471987507291,-0.112011970329,0.0,402.3941324217165,403.91484165572206,403.54345309933586,402.57685946555904
5.159999999999978,-2.18015981366,-18.2590596365,27.1805880953,5.97781744578,6.17639099616,0.0,-0.600074586406,-11.6749200607,3.35341485599,0.0393801484338,-0.137589984517,0.0,402.248199994703,399.9095724596586,400.71329109783926,400.0030782545331
5.219999999999977,-2.21429259251,-18.9689302753,27.3799078041,5.98021045678,6.16862974173,0.0,-0.536981108147,-11.9885182651,3.29017401875,0.0408714620763,-0.116577201359,0.0,448.00938045061815,449.6995977970575,449.0460772908215,449.16785670437406
5.279999999999975,-2.24482825672,-19.6970126486,27.5726954356,5.98266124367,6.16196396075,0.0,-0.480298026998,-12.2822467383,3.13617853708,0.0407963866329,-0.101931056473,0.0,418.70866806324744,419.9693831942363,418.5309915460363,418.5254403413217
5.339999999999974,-2.27148965721,-20.4438638417,27.7590605683,5.98558739279,6.15579027589,0.0,-0.407859848574,-12.6140094864,3.07554712626,0.0612305771536,-0.104893648402,0.0,450.7840001634977,450.5354366107919,449.61400689308203,451.2682588947081
5.399999999999973,-2.29377797383,-21.2106724341,27.9410565233,5.98956258847,6.14933591203,0.0,-0.334502171455,-12.9475997821,2.99075843431,0.0747672005447,-0.113550394049,0.0,443.71930783334625,442.9976422267237,442.94259285314865,444.05791050858727
5.4599999999999715,-2.31141060931,-21.9980512076,28.1188577934,5.9937273004,6.14256354962,0.0,-0.252619385704,-13.2996887776,2.93558200845,0.0556678434645,-0.111551830214,0.0,453.31095585948907,453.46051536184444,454.6794208782494,453.1497878839259
5.51999999999997,-2.32429937112,-22.8062442226,28.2912779275,5.99681222282,6.13576563881,0.0,-0.176399473127,-13.6416923275,2.81162685692,0.0411599075686,-0.117039475379,0.0,431.4814184632427,431.00589492053933,432.6458522160787,431.42405850116575
5.579999999999969,-2.33154074172,-23.6370828727,28.4623165572,5.9998410709,6.12947574672,0.0,-0.0643622420668,-14.0542292909,2.88829688305,0.0645559354164,-0.0876367287632,0.0,495.3462339329503,497.4953546051724,494.8176767903606,496.5386060086566
5.639999999999968,-2.33314479236,-24.4907998704,28.6303141647,6.00423380129,6.12427629617,0.0,0.0114064601409,-14.404948722,2.71183677411,0.0865027598567,-0.0847689082904,0.0,416.391328531426,416.6354475857251,416.01199822529253,417.93418751114734
5.699999999999966,-2.32959943428,-25.3668117477,28.7907537576,6.00936191699,6.1196717117,0.0,0.107248381956,-14.7972637723,2.63588153914,0.0833171069576,-0.0642188164523,0.0,449.45637480490046,451.1144253476103,450.71970951337147,450.4680088990392
5.759999999999965,-2.32058657256,-26.2661352994,28.9444174355,6.01506056795,6.11584459045,0.0,0.193603932581,-15.1823170639,2.48639514236,0.111612559204,-0.0629326228094,0.0,425.74807704858245,425.85497564505937,425.5004698027053,427.92426825586944
5.819999999999964,-2.30564436743,-27.1900298956,29.0929133257,6.02173462952,6.11186199937,0.0,0.304864692639,-15.6161150637,2.46307501005,0.11046771866,-0.0743461046996,0.0,468.5430277928608,467.6515764556268,466.7909121939478,466.7118562145912
5.879999999999963,-2.2844229873,-28.1396467308,29.2372552455,6.02798653728,6.10723035479,0.0,0.402999907143,-16.0401242582,2.34838085433,0.0871364792844,-0.0835999672097,0.0,438.69861011006896,437.92451132633136,439.78078773948783,437.8529248947835
5.939999999999961,-2.25697453627,-29.1155286853,29.3760054908,6.03324528623,6.10208089431,0.0,0.51245079996,-16.4917174518,2.27626170934,0.0886448417831,-0.0906886749749,0.0,452.87518588492503,452.29857682580297,452.8231812782666,452.95073895637387
5.99999999999996,-2.22269971596,-30.1192219067,29.5111692671,6.03915101208,6.09622895374,0.0,0.630593416571,-16.9672998584,2.22872112219,0.113029209146,-0.116955371161,0.0,461.3360157087562,459.2486840928732,461.6084565352938,463.53672526602776
6.059999999999959,-2.18116402042,-31.152046945,29.6436447857,6.04554281774,6.08942169736,0.0,0.754620237661,-17.4629595621,2.18672026621,0.0885532046586,-0.107243933646,0.0,462.6740832068636,463.4272595467957,466.02203344384486,464.1136511706945
6.1199999999999575,-2.13254450642,-32.2146054195,29.771078922,6.05081090784,6.08269348425,0.0,0.86667339235,-17.9588626758,2.06090841082,0.0862551391809,-0.124351212663,0.0,438.1001717066974,436.66349964243165,438.4020748330917,438.21755573499814
6.179999999999956,-2.07728241306,-33.3073423948,29.8898927076,6.05617007615,6.07485344961,0.0,0.976126864532,-18.4692376651,1.89950562537,0.094831219005,-0.147905727347,0.0,427.9553194404812,425.9282784649114,425.0831912814494,425.8246479904613
6.239999999999955,-2.01453832476,-34.4322346266,30.002482978,6.061502492,6.06641311057,0.0,1.11617757306,-19.030742928,1.85281414192,0.0729946438737,-0.129151167038,0.0,464.5994491473099,466.0501667070903,464.0002748901307,462.28852157049045
6.299999999999954,-1.94380070452,-35.5910033677,30.1096121551,6.06538758447,6.05877790713,0.0,1.24246132583,-19.5989674924,1.71769345312,0.0381689045644,-0.123708472038,0.0,437.12142115306546,437.5597659020102,438.28862651886163,435.3868315511582
6.359999999999952,-1.86504048742,-36.7850055799,30.2098108243,6.06733931826,6.05172719574,0.0,1.3835033439,-20.2054905729,1.62115848113,0.0177908209877,-0.107357130479,0.0,450.5442573410726,451.85227207165076,452.4128256370246,450.7690914828932
6.419999999999951,-1.77748614246,-38.0165088615,30.304856442,6.06849765208,6.04547678122,0.0,1.53547981393,-20.8493732158,1.54552555649,0.0221746805855,-0.0984696376662,0.0,459.34654431760123,460.04182910781003,461.8323366229501,462.17799112029115
6.47999999999995,-1.68062650145,-39.2877157739,30.395412013,6.07043361144,6.03948198639,0.0,1.69364386903,-21.5293739342,1.47146349942,0.0472189171277,-0.10296661026,0.0,464.902579783205,464.541881113829,463.4595814024516,465.4245350189287
6.5399999999999485,-1.57414881614,-40.6008318039,30.4813432108,6.07359254981,6.03291102849,0.0,1.85614248378,-22.2468370118,1.39153758425,0.0617467324341,-0.12769624095,0.0,466.91520931142713,464.97111517377397,465.07407901949273,466.2124371622829
6.599999999999947,-1.45842281531,-41.9576842647,30.5598466503,6.07762407507,6.02544150989,0.0,2.00208067072,-22.987961459,1.22439391185,0.0763104439178,-0.118755629951,0.0,440.24190295821387,440.9669456727858,439.21143959327753,440.4212889922146
6.659999999999946,-1.33340103023,-43.3606502909,30.6296400544,6.08180277443,6.01822052697,0.0,2.16596085664,-23.784515861,1.1009697886,0.0509725850932,-0.123741826882,0.0,456.6281572791842,456.2174687836958,457.539279953909,455.5205134043457
6.719999999999945,-1.19864718124,-44.8126974012,30.6909512081,6.08468827271,6.01096352359,0.0,2.32645842268,-24.624761846,0.941386879513,0.0415997210141,-0.115885958538,0.0,447.33195210714433,447.95821945967606,447.6848337979957,446.9227572654619
6.779999999999943,-1.05405029207,-46.3168413658,30.7427170018,6.08704932391,6.00407351424,0.0,2.49399532826,-25.521884785,0.782492439536,0.0344254057251,-0.112809334436,0.0,450.9156192126584,451.1525868994227,451.21556492542265,450.6366316906847
